timestamp,bs_id,connected_vehicles,packets_sent,packets_received,avg_rssi,avg_snr,utilization
2.0,699576768,0,0,0,0.0,0.0,1.6379437426669688e-05
2.0,699576794,0,0,0,0.0,0.0,1.630494013941582e-05
2.0,7287518216,0,0,0,0.0,0.0,1.4534535766927605e-05
3.0,1070314190,0,0,0,0.0,0.0,0.00015148461258602614
3.0,11294646345,0,0,0,0.0,0.0,5.108885487170075e-05
3.0,11294646347,0,0,0,0.0,0.0,3.082082783485571e-05
3.0,11294646352,0,0,0,0.0,0.0,2.38472670404412e-05
3.0,11294646355,0,0,0,0.0,0.0,2.2541829181775433e-05
3.0,11302971567,0,0,0,0.0,0.0,1.9370847374594073e-05
3.0,11302992907,0,0,0,0.0,0.0,1.808129975864582e-05
3.0,11302992908,0,0,0,0.0,0.0,1.928709904609741e-05
3.0,11302992909,0,0,0,0.0,0.0,2.0487961149858883e-05
3.0,11302992910,0,0,0,0.0,0.0,1.9824540426884306e-05
3.0,11303526456,0,0,0,0.0,0.0,1.978079173855233e-05
